geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
National,"Gas, Water & Waste Services",2031,,,,,,,,
National,"Gas, Water & Waste Services",2032,,,,,,,,
National,"Gas, Water & Waste Services",2033,,,,,,,,
National,"Gas, Water & Waste Services",2034,,,,,,,,
National,"Gas, Water & Waste Services",2035,,,,,,,,
National,"Gas, Water & Waste Services",2036,,,,,,,,
National,"Gas, Water & Waste Services",2037,,,,,,,,
National,"Gas, Water & Waste Services",2038,,,,,,,,
National,"Gas, Water & Waste Services",2039,,,,,,,,
National,"Gas, Water & Waste Services",2040,,,,,,,,
National,"Gas, Water & Waste Services",2041,,,,,,,,
National,"Gas, Water & Waste Services",2042,,,,,,,,
National,"Gas, Water & Waste Services",2043,,,,,,,,
National,"Gas, Water & Waste Services",2044,,,,,,,,
National,"Gas, Water & Waste Services",2045,,,,,,,,
National,"Gas, Water & Waste Services",2046,,,,,,,,
National,"Gas, Water & Waste Services",2047,,,,,,,,
National,"Gas, Water & Waste Services",2048,,,,,,,,
National,"Gas, Water & Waste Services",2049,,,,,,,,
National,"Gas, Water & Waste Services",2050,,,,,,,,
National,LULUCF,1990,,,,,,,,
National,LULUCF,2005,,,,91.009,,,,
National,LULUCF,2006,,,,84.064,,,,
National,LULUCF,2007,,,,97.715,,,,
National,LULUCF,2008,,,,82.688,,,,
National,LULUCF,2009,,,,71.906,,,,
National,LULUCF,2010,,,,52.966,,,,
National,LULUCF,2011,,,,30.517,,,,
National,LULUCF,2012,,,,10.601,,,,
National,LULUCF,2013,,,,5.621,,,,
National,LULUCF,2014,,,,9.329,,,,
National,LULUCF,2015,,,,0.202,,,,
National,LULUCF,2016,,,,-22.714,,,,
National,LULUCF,2017,,,,-27.126,,,,
National,LULUCF,2018,,,,-20.601,,,,
National,LULUCF,2019,,,,,,,,
National,LULUCF,2020,,,,,,,,
National,LULUCF,2021,,,,,,,,
National,LULUCF,2022,,,,,,,,
National,LULUCF,2023,,,,,,,,
National,LULUCF,2024,,,,,,,,
National,LULUCF,2025,,,,,,,,
National,LULUCF,2026,,,,,,,,
National,LULUCF,2027,,,,,,,,
National,LULUCF,2028,,,,,,,,
National,LULUCF,2029,,,,,,,,
National,LULUCF,2030,,,,,,,,
National,LULUCF,2031,,,,,,,,
National,LULUCF,2032,,,,,,,,
National,LULUCF,2033,,,,,,,,
National,LULUCF,2034,,,,,,,,
National,LULUCF,2035,,,,,,,,
National,LULUCF,2036,,,,,,,,
National,LULUCF,2037,,,,,,,,
National,LULUCF,2038,,,,,,,,
National,LULUCF,2039,,,,,,,,
National,LULUCF,2040,,,,,,,,
National,LULUCF,2041,,,,,,,,
National,LULUCF,2042,,,,,,,,
National,LULUCF,2043,,,,,,,,
National,LULUCF,2044,,,,,,,,
National,LULUCF,2045,,,,,,,,
National,LULUCF,2046,,,,,,,,
National,LULUCF,2047,,,,,,,,
National,LULUCF,2048,,,,,,,,
National,LULUCF,2049,,,,,,,,
National,LULUCF,2050,,,,,,,,
National,Manufacturing,1990,,,,,,,,
National,Manufacturing,2005,,,,72.82216,,,,
National,Manufacturing,2006,,,,71.77903,,,,
National,Manufacturing,2007,,,,74.07694000000001,,,,
National,Manufacturing,2008,,,0.4711404858567792,75.18896000000001,132.08625,,,
National,Manufacturing,2009,,,0.525260888430578,68.77861,124.209705,,,
National,Manufacturing,2010,,,0.5396200617761389,70.96454,120.24059999999999,,,
National,Manufacturing,2011,,,0.5591108413922713,71.35242,118.51024,,,
National,Manufacturing,2012,,,0.6064401233724998,68.97506,113.58446999999998,,,
National,Manufacturing,2013,,,0.670478906488226,67.70226,107.910315,,,
National,Manufacturing,2014,,,0.674154023915271,66.41314999999999,107.17043500000001,,,
National,Manufacturing,2015,,,0.707662993443995,62.10376,107.535,,,
National,Manufacturing,2016,,,0.7608157704628952,59.80283,106.7261,,,
National,Manufacturing,2017,,,0.8272174756429814,59.164300000000004,106.69204,,,
National,Manufacturing,2018,,,,59.40999,,,,
National,Manufacturing,2019,,,,,,,,
National,Manufacturing,2020,,,,,,,,
National,Manufacturing,2021,,,,,,,,
National,Manufacturing,2022,,,,,,,,
National,Manufacturing,2023,,,,,,,,
National,Manufacturing,2024,,,,,,,,
National,Manufacturing,2025,,,,,,,,
National,Manufacturing,2026,,,,,,,,
National,Manufacturing,2027,,,,,,,,
National,Manufacturing,2028,,,,,,,,
National,Manufacturing,2029,,,,,,,,
National,Manufacturing,2030,,,,,,,,
National,Manufacturing,2031,,,,,,,,
National,Manufacturing,2032,,,,,,,,
National,Manufacturing,2033,,,,,,,,
National,Manufacturing,2034,,,,,,,,
National,Manufacturing,2035,,,,,,,,
National,Manufacturing,2036,,,,,,,,
National,Manufacturing,2037,,,,,,,,
National,Manufacturing,2038,,,,,,,,
National,Manufacturing,2039,,,,,,,,
National,Manufacturing,2040,,,,,,,,
National,Manufacturing,2041,,,,,,,,
National,Manufacturing,2042,,,,,,,,
National,Manufacturing,2043,,,,,,,,
National,Manufacturing,2044,,,,,,,,
National,Manufacturing,2045,,,,,,,,
National,Manufacturing,2046,,,,,,,,
National,Manufacturing,2047,,,,,,,,
National,Manufacturing,2048,,,,,,,,
National,Manufacturing,2049,,,,,,,,
National,Manufacturing,2050,,,,,,,,
National,Mining,1990,,,,,,,,
National,Mining,2005,,,,58.46312,,,,
National,Mining,2006,,,,59.77214,,,,
National,Mining,2007,,,,61.85821,,,,
National,Mining,2008,,,0.009532405442237662,62.23118,111.9025,,,
National,Mining,2009,,,0.008858564416367095,65.2425,120.15378,,,
National,Mining,2010,,,0.008407105746409176,64.88423999999999,128.8422,,,
National,Mining,2011,,,0.007491872248361933,66.26036,150.20144,,,
National,Mining,2012,,,0.008179400754104602,68.88217999999999,140.42349,,,
National,Mining,2013,,,0.009096017051038036,72.35159,133.953135,,,
National,Mining,2014,,,0.009609372527374758,72.24938,133.808945,,,
National,Mining,2015,,,0.011588968620887236,76.09854,117.66362000000001,,,
National,Mining,2016,,,0.011500118871800963,81.1989,120.21354000000001,,,
National,Mining,2017,,,0.009753499015306548,88.25752,142.23716000000002,,,
National,Mining,2018,,,,94.90422,,,,
National,Mining,2019,,,,,,,,
National,Mining,2020,,,,,,,,
National,Mining,2021,,,,,,,,
National,Mining,2022,,,,,,,,
National,Mining,2023,,,,,,,,
National,Mining,2024,,,,,,,,
National,Mining,2025,,,,,,,,
National,Mining,2026,,,,,,,,
National,Mining,2027,,,,,,,,
National,Mining,2028,,,,,,,,
National,Mining,2029,,,,,,,,
National,Mining,2030,,,,,,,,
National,Mining,2031,,,,,,,,
National,Mining,2032,,,,,,,,
National,Mining,2033,,,,,,,,
National,Mining,2034,,,,,,,,
National,Mining,2035,,,,,,,,
National,Mining,2036,,,,,,,,
National,Mining,2037,,,,,,,,
National,Mining,2038,,,,,,,,
National,Mining,2039,,,,,,,,
National,Mining,2040,,,,,,,,
National,Mining,2041,,,,,,,,
National,Mining,2042,,,,,,,,
National,Mining,2043,,,,,,,,
National,Mining,2044,,,,,,,,
National,Mining,2045,,,,,,,,
National,Mining,2046,,,,,,,,
National,Mining,2047,,,,,,,,
National,Mining,2048,,,,,,,,
National,Mining,2049,,,,,,,,
National,Mining,2050,,,,,,,,
National,Overall,1990,,,,,,,,
National,Overall,2005,,,,,,,,
National,Overall,2006,,,,,,,,
National,Overall,2007,,,,,,,,
National,Overall,2008,,,,,,,21.249199,2.9976631119130657
National,Overall,2009,,,,,,,21.691653,2.9457478413470843
National,Overall,2010,,,,,,,22.03175,2.923453652115697
National,Overall,2011,,,,,,,22.340024,2.924526849210189
National,Overall,2012,,,,,,,22.733465,2.8637891320130917
National,Overall,2013,,,,,,,23.128129,2.816818429195029
National,Overall,2014,,,,,,,23.475686,2.8465783704893655
National,Overall,2015,,,,,,,23.815995,2.856987499367547
National,Overall,2016,,,,,,,24.190907,2.7964329737615876
National,Overall,2017,,,,,,,24.600777,2.8014826523568748
National,Overall,2018,,,,,,,25.015825,
National,Overall,2019,,,,,,,25.439453,
National,Overall,2020,,,,,,,25.868818,
National,Overall,2021,,,,,,,26.296604000000002,
National,Overall,2022,,,,,,,26.722348,
National,Overall,2023,,,,,,,27.142518,
National,Overall,2024,,,,,,,27.557512,
National,Overall,2025,,,,,,,27.965751,
National,Overall,2026,,,,,,,28.367630000000002,
National,Overall,2027,,,,,,,28.765734,
National,Overall,2028,,,,,,,29.157085,
National,Overall,2029,,,,,,,29.545877,
National,Overall,2030,,,,,,,29.931725,
National,Overall,2031,,,,,,,30.314335,
National,Overall,2032,,,,,,,30.693262,
National,Overall,2033,,,,,,,31.06841,
National,Overall,2034,,,,,,,31.439821,
National,Overall,2035,,,,,,,31.807641,
National,Overall,2036,,,,,,,32.172123,
National,Overall,2037,,,,,,,32.533632,
National,Overall,2038,,,,,,,32.892495,
National,Overall,2039,,,,,,,33.248991,
National,Overall,2040,,,,,,,33.603376,
National,Overall,2041,,,,,,,33.955939,
National,Overall,2042,,,,,,,34.306863,
National,Overall,2043,,,,,,,34.656377,
National,Overall,2044,,,,,,,35.004632,
National,Overall,2045,,,,,,,35.351791,
National,Overall,2046,,,,,,,35.698016,
National,Overall,2047,,,,,,,36.043472,
National,Overall,2048,,,,,,,36.388374,
National,Overall,2049,,,,,,,36.732899,
National,Overall,2050,,,,,,,37.07721,
National,Residential,1990,,,,,,,,
National,Residential,2005,,,,61.51773,,,,
National,Residential,2006,,,,62.336949999999995,,,,
National,Residential,2007,,,,63.06435,,,,
National,Residential,2008,,,,63.69794,,,,
National,Residential,2009,,,,63.89814,,,,
National,Residential,2010,,,,64.4088,,,,
National,Residential,2011,,,,65.334,,,,
National,Residential,2012,,,,65.10385,,,,
National,Residential,2013,,,,65.14774,,,,
National,Residential,2014,,,,66.82538000000001,,,,
National,Residential,2015,,,,68.042,,,,
National,Residential,2016,,,,67.64825,,,,
National,Residential,2017,,,,68.91865,,,,
National,Residential,2018,,,,69.64305,,,,
National,Residential,2019,,,,,,,,
National,Residential,2020,,,,,,,,
National,Residential,2021,,,,,,,,
National,Residential,2022,,,,,,,,
National,Residential,2023,,,,,,,,
National,Residential,2024,,,,,,,,
National,Residential,2025,,,,,,,,
National,Residential,2026,,,,,,,,
National,Residential,2027,,,,,,,,
National,Residential,2028,,,,,,,,
National,Residential,2029,,,,,,,,
National,Residential,2030,,,,,,,,
National,Residential,2031,,,,,,,,
National,Residential,2032,,,,,,,,
National,Residential,2033,,,,,,,,
National,Residential,2034,,,,,,,,
National,Residential,2035,,,,,,,,
National,Residential,2036,,,,,,,,
National,Residential,2037,,,,,,,,
National,Residential,2038,,,,,,,,
National,Residential,2039,,,,,,,,
National,Residential,2040,,,,,,,,
National,Residential,2041,,,,,,,,
National,Residential,2042,,,,,,,,
National,Residential,2043,,,,,,,,
National,Residential,2044,,,,,,,,
National,Residential,2045,,,,,,,,
National,Residential,2046,,,,,,,,
National,Residential,2047,,,,,,,,
National,Residential,2048,,,,,,,,
National,Residential,2049,,,,,,,,
National,Residential,2050,,,,,,,,
National,Services,1990,,,,,,,,
National,Services,2005,,,,14.253290000000002,,,,
National,Services,2006,,,,19.15402,,,,
National,Services,2007,,,,28.28998,,,,
National,Services,2008,,,0.016871438596330033,34.0296,544.180625,,,
National,Services,2009,,,0.015394997685820517,32.57961,563.4070350000001,,,
National,Services,2010,,,0.014342749533052757,29.52365,585.0767999999999,,,
National,Services,2011,,,0.014292388126862317,34.930949999999996,606.11914,,,
National,Services,2012,,,0.013681932488042345,23.7104,623.95791,,,
National,Services,2013,,,0.014276959380204504,21.30641,622.5163050000001,,,
National,Services,2014,,,0.014378548000724444,22.713720000000002,631.21464,,,
National,Services,2015,,,0.014303970294102259,27.88185,643.68632,,,
National,Services,2016,,,0.014716956739329493,23.90644,664.13187,,,
National,Services,2017,,,0.014552781604891011,22.76919,681.04712,,,
National,Services,2018,,,,19.688869999999998,,,,
National,Services,2019,,,,,,,,
National,Services,2020,,,,,,,,
National,Services,2021,,,,,,,,
National,Services,2022,,,,,,,,
National,Services,2023,,,,,,,,
National,Services,2024,,,,,,,,
National,Services,2025,,,,,,,,
National,Services,2026,,,,,,,,
National,Services,2027,,,,,,,,
National,Services,2028,,,,,,,,
National,Services,2029,,,,,,,,
National,Services,2030,,,,,,,,
National,Services,2031,,,,,,,,
National,Services,2032,,,,,,,,
National,Services,2033,,,,,,,,
National,Services,2034,,,,,,,,
National,Services,2035,,,,,,,,
National,Services,2036,,,,,,,,
National,Services,2037,,,,,,,,
National,Services,2038,,,,,,,,
National,Services,2039,,,,,,,,
National,Services,2040,,,,,,,,
National,Services,2041,,,,,,,,
National,Services,2042,,,,,,,,
National,Services,2043,,,,,,,,
National,Services,2044,,,,,,,,
National,Services,2045,,,,,,,,
National,Services,2046,,,,,,,,
National,Services,2047,,,,,,,,
National,Services,2048,,,,,,,,
National,Services,2049,,,,,,,,
National,Services,2050,,,,,,,,
QLD,Agriculture & Forestry,1990,,,,,,,,
QLD,Agriculture & Forestry,2005,,,,20.9567,,,,
QLD,Agriculture & Forestry,2006,,,,,,,,
QLD,Agriculture & Forestry,2007,,,,,,,,
QLD,Agriculture & Forestry,2008,,,,,,,,
QLD,Agriculture & Forestry,2009,,,2.6798153012938126,21.51412,8.02821,,,
QLD,Agriculture & Forestry,2010,,,2.4160011317783683,19.63919,8.1288,,,
QLD,Agriculture & Forestry,2011,,,2.5919504782970364,21.93661,8.463359999999998,,,
QLD,Agriculture & Forestry,2012,,,2.430854232629087,21.25906,8.745509999999998,,,
QLD,Agriculture & Forestry,2013,,,2.748231499010963,22.014200000000002,8.010315,,,
QLD,Agriculture & Forestry,2014,,,2.7515773470633604,22.24371,8.083985,,,
QLD,Agriculture & Forestry,2015,,,2.1429387658496437,20.00938,9.337355,,,
QLD,Agriculture & Forestry,2016,,,1.849940537107295,19.63094,10.61166,,,
QLD,Agriculture & Forestry,2017,,,1.8660900830863416,19.97112,10.70212,,,
QLD,Agriculture & Forestry,2018,,,2.2419267739496704,21.17316,9.444180000000001,,,
QLD,Agriculture & Forestry,2019,,,,,,,,
QLD,Agriculture & Forestry,2020,,,,,,,,
QLD,Agriculture & Forestry,2021,,,,,,,,
QLD,Agriculture & Forestry,2022,,,,,,,,
QLD,Agriculture & Forestry,2023,,,,,,,,
QLD,Agriculture & Forestry,2024,,,,,,,,
QLD,Agriculture & Forestry,2025,,,,,,,,
QLD,Agriculture & Forestry,2026,,,,,,,,
QLD,Agriculture & Forestry,2027,,,,,,,,
QLD,Agriculture & Forestry,2028,,,,,,,,
QLD,Agriculture & Forestry,2029,,,,,,,,
QLD,Agriculture & Forestry,2030,,,,,,,,
QLD,Agriculture & Forestry,2031,,,,,,,,
QLD,Agriculture & Forestry,2032,,,,,,,,
QLD,Agriculture & Forestry,2033,,,,,,,,
QLD,Agriculture & Forestry,2034,,,,,,,,
QLD,Agriculture & Forestry,2035,,,,,,,,
QLD,Agriculture & Forestry,2036,,,,,,,,
QLD,Agriculture & Forestry,2037,,,,,,,,
QLD,Agriculture & Forestry,2038,,,,,,,,
QLD,Agriculture & Forestry,2039,,,,,,,,
QLD,Agriculture & Forestry,2040,,,,,,,,
QLD,Agriculture & Forestry,2041,,,,,,,,
QLD,Agriculture & Forestry,2042,,,,,,,,
QLD,Agriculture & Forestry,2043,,,,,,,,
QLD,Agriculture & Forestry,2044,,,,,,,,
QLD,Agriculture & Forestry,2045,,,,,,,,
QLD,Agriculture & Forestry,2046,,,,,,,,
QLD,Agriculture & Forestry,2047,,,,,,,,
QLD,Agriculture & Forestry,2048,,,,,,,,
QLD,Agriculture & Forestry,2049,,,,,,,,
QLD,Agriculture & Forestry,2050,,,,,,,,
QLD,Commercial Transport,1990,,,,,,,,
QLD,Commercial Transport,2005,,,,5.696,,,,
QLD,Commercial Transport,2006,,,,,,,,
QLD,Commercial Transport,2007,,,,,,,,
QLD,Commercial Transport,2008,,,,,,,,
QLD,Commercial Transport,2009,,,0.47375608610309655,6.61562,13.96419,,,
QLD,Commercial Transport,2010,,,0.4661787861055524,6.77558,14.534295,,,
QLD,Commercial Transport,2011,,,0.45781372498706524,7.0921,15.491235000000001,,,
QLD,Commercial Transport,2012,,,0.4391118072538755,7.33385,16.701555,,,
QLD,Commercial Transport,2013,,,0.41232372420978214,7.0921,17.20032,,,
QLD,Commercial Transport,2014,,,0.4114003733764236,7.18729,17.470305,,,
QLD,Commercial Transport,2015,,,0.37971302493730247,6.9132299999999995,18.20646,,,
QLD,Commercial Transport,2016,,,0.37590698487630037,7.267,19.33191,,,
QLD,Commercial Transport,2017,,,0.36418265086450335,7.65739,21.026235,,,
QLD,Commercial Transport,2018,,,0.3984489672351712,7.5546999999999995,18.96027,,,
QLD,Commercial Transport,2019,,,,,,,,
QLD,Commercial Transport,2020,,,,,,,,
QLD,Commercial Transport,2021,,,,,,,,
QLD,Commercial Transport,2022,,,,,,,,
QLD,Commercial Transport,2023,,,,,,,,
QLD,Commercial Transport,2024,,,,,,,,
QLD,Commercial Transport,2025,,,,,,,,
QLD,Commercial Transport,2026,,,,,,,,
QLD,Commercial Transport,2027,,,,,,,,
QLD,Commercial Transport,2028,,,,,,,,
QLD,Commercial Transport,2029,,,,,,,,
QLD,Commercial Transport,2030,,,,,,,,
QLD,Commercial Transport,2031,,,,,,,,
QLD,Commercial Transport,2032,,,,,,,,
QLD,Commercial Transport,2033,,,,,,,,
QLD,Commercial Transport,2034,,,,,,,,
QLD,Commercial Transport,2035,,,,,,,,
QLD,Commercial Transport,2036,,,,,,,,
QLD,Commercial Transport,2037,,,,,,,,
QLD,Commercial Transport,2038,,,,,,,,
QLD,Commercial Transport,2039,,,,,,,,
QLD,Commercial Transport,2040,,,,,,,,
QLD,Commercial Transport,2041,,,,,,,,
QLD,Commercial Transport,2042,,,,,,,,
QLD,Commercial Transport,2043,,,,,,,,
QLD,Commercial Transport,2044,,,,,,,,
QLD,Commercial Transport,2045,,,,,,,,
QLD,Commercial Transport,2046,,,,,,,,
QLD,Commercial Transport,2047,,,,,,,,
QLD,Commercial Transport,2048,,,,,,,,
QLD,Commercial Transport,2049,,,,,,,,
QLD,Commercial Transport,2050,,,,,,,,
QLD,Construction,1990,,,,,,,,
QLD,Construction,2005,,,,1.994,,,,
QLD,Construction,2006,,,,,,,,
QLD,Construction,2007,,,,,,,,
QLD,Construction,2008,,,,,,,,
QLD,Construction,2009,,,0.06299881648508365,1.71641,27.245115,,,
QLD,Construction,2010,,,0.06169159105534791,1.73706,28.15716,,,
QLD,Construction,2011,,,0.05649878371965803,1.7918900000000002,31.71555,,,
QLD,Construction,2012,,,0.050090821358185204,1.79096,35.754255,,,
QLD,Construction,2013,,,0.046341709102838496,1.7918900000000002,38.666895,,,
QLD,Construction,2014,,,0.051343588575989585,1.98896,38.738235,,,
QLD,Construction,2015,,,0.05517788141219904,1.90769,34.573455,,,
QLD,Construction,2016,,,0.06611944848128323,2.1647600000000002,32.74014,,,
QLD,Construction,2017,,,0.06255893848103496,2.15503,34.447995000000006,,,
QLD,Construction,2018,,,0.09079208083261199,2.65581,29.25156,,,
QLD,Construction,2019,,,,,,,,
QLD,Construction,2020,,,,,,,,
QLD,Construction,2021,,,,,,,,
QLD,Construction,2022,,,,,,,,
QLD,Construction,2023,,,,,,,,
QLD,Construction,2024,,,,,,,,
QLD,Construction,2025,,,,,,,,
QLD,Construction,2026,,,,,,,,
QLD,Construction,2027,,,,,,,,
QLD,Construction,2028,,,,,,,,
QLD,Construction,2029,,,,,,,,
QLD,Construction,2030,,,,,,,,
QLD,Construction,2031,,,,,,,,
QLD,Construction,2032,,,,,,,,
QLD,Construction,2033,,,,,,,,
QLD,Construction,2034,,,,,,,,
QLD,Construction,2035,,,,,,,,
QLD,Construction,2036,,,,,,,,
QLD,Construction,2037,,,,,,,,
QLD,Construction,2038,,,,,,,,
QLD,Construction,2039,,,,,,,,
QLD,Construction,2040,,,,,,,,
QLD,Construction,2041,,,,,,,,
QLD,Construction,2042,,,,,,,,
QLD,Construction,2043,,,,,,,,
QLD,Construction,2044,,,,,,,,
QLD,Construction,2045,,,,,,,,
QLD,Construction,2046,,,,,,,,
QLD,Construction,2047,,,,,,,,
QLD,Construction,2048,,,,,,,,
QLD,Construction,2049,,,,,,,,
QLD,Construction,2050,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",1990,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2005,,,,50.155,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2009,,,6.9101481970545375,53.84847,7.792665,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2010,,,6.037129042351449,52.38438,8.677035,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2011,,,5.198952380656434,50.19208999999999,9.65427,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2012,,,4.624029156024802,49.50733,10.706535,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2013,,,4.385917587679746,50.19208999999999,11.44392,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2014,,,3.9244290818704366,45.47079,11.5866,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2015,,,4.360775657615171,51.20776,11.742809999999999,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2016,,,4.365036999847825,53.20943,12.189915,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2017,,,4.132380338822927,53.97709,13.061985,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2018,,,4.822884696649824,55.58119,11.524469999999999,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2037,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2038,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,
QLD,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,
QLD,LULUCF,1990,,,,,,,,
QLD,LULUCF,2005,,,,66.093,,,,
QLD,LULUCF,2006,,,,,,,,
QLD,LULUCF,2007,,,,,,,,
QLD,LULUCF,2008,,,,,,,,
QLD,LULUCF,2009,,,,45.353269999999995,,,,
QLD,LULUCF,2010,,,,48.38607,,,,
QLD,LULUCF,2011,,,,36.5934,,,,
QLD,LULUCF,2012,,,,34.81993,,,,
QLD,LULUCF,2013,,,,32.276540000000004,,,,
QLD,LULUCF,2014,,,,30.704369999999997,,,,
QLD,LULUCF,2015,,,,24.81518,,,,
QLD,LULUCF,2016,,,,19.84804,,,,
QLD,LULUCF,2017,,,,21.44528,,,,
QLD,LULUCF,2018,,,,22.80255,,,,
QLD,LULUCF,2019,,,,,,,,
QLD,LULUCF,2020,,,,,,,,
QLD,LULUCF,2021,,,,,,,,
QLD,LULUCF,2022,,,,,,,,
QLD,LULUCF,2023,,,,,,,,
QLD,LULUCF,2024,,,,,,,,
QLD,LULUCF,2025,,,,,,,,
QLD,LULUCF,2026,,,,,,,,
QLD,LULUCF,2027,,,,,,,,
QLD,LULUCF,2028,,,,,,,,
QLD,LULUCF,2029,,,,,,,,
QLD,LULUCF,2030,,,,,,,,
QLD,LULUCF,2031,,,,,,,,
QLD,LULUCF,2032,,,,,,,,
QLD,LULUCF,2033,,,,,,,,
QLD,LULUCF,2034,,,,,,,,
QLD,LULUCF,2035,,,,,,,,
QLD,LULUCF,2036,,,,,,,,
QLD,LULUCF,2037,,,,,,,,
QLD,LULUCF,2038,,,,,,,,
QLD,LULUCF,2039,,,,,,,,
QLD,LULUCF,2040,,,,,,,,
QLD,LULUCF,2041,,,,,,,,
QLD,LULUCF,2042,,,,,,,,
QLD,LULUCF,2043,,,,,,,,
QLD,LULUCF,2044,,,,,,,,
QLD,LULUCF,2045,,,,,,,,
QLD,LULUCF,2046,,,,,,,,
QLD,LULUCF,2047,,,,,,,,
QLD,LULUCF,2048,,,,,,,,
QLD,LULUCF,2049,,,,,,,,
QLD,LULUCF,2050,,,,,,,,
QLD,Manufacturing,1990,,,,,,,,
QLD,Manufacturing,2005,,,,13.981,,,,
QLD,Manufacturing,2006,,,,,,,,
QLD,Manufacturing,2007,,,,,,,,
QLD,Manufacturing,2008,,,,,,,,
QLD,Manufacturing,2009,,,0.6159893761746876,14.240350000000001,23.117849999999997,,,
QLD,Manufacturing,2010,,,0.63480895678522,14.60046,22.99977,,,
QLD,Manufacturing,2011,,,0.6006358289822057,14.182030000000001,23.611695,,,
QLD,Manufacturing,2012,,,0.5821121623611032,14.037139999999999,24.114150000000002,,,
QLD,Manufacturing,2013,,,0.589986475518442,14.182030000000001,24.03789,,,
QLD,Manufacturing,2014,,,0.6172973580397575,14.88674,24.115994999999998,,,
QLD,Manufacturing,2015,,,0.6085599051593246,14.80964,24.335549999999998,,,
QLD,Manufacturing,2016,,,0.5454614345692441,13.38816,24.54465,,,
QLD,Manufacturing,2017,,,0.474931623799935,12.02155,25.31217,,,
QLD,Manufacturing,2018,,,0.605032065072633,13.28841,21.963150000000002,,,
QLD,Manufacturing,2019,,,,,,,,
QLD,Manufacturing,2020,,,,,,,,
QLD,Manufacturing,2021,,,,,,,,
QLD,Manufacturing,2022,,,,,,,,
QLD,Manufacturing,2023,,,,,,,,
QLD,Manufacturing,2024,,,,,,,,
QLD,Manufacturing,2025,,,,,,,,
QLD,Manufacturing,2026,,,,,,,,
QLD,Manufacturing,2027,,,,,,,,
QLD,Manufacturing,2028,,,,,,,,
QLD,Manufacturing,2029,,,,,,,,
QLD,Manufacturing,2030,,,,,,,,
QLD,Manufacturing,2031,,,,,,,,
