geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,ind_val_add_2019bln_inp,ind_val_add_nom_bln_inp,pcap_emis_int_inp,pop_inp,rba_inflator_inp,resi_emis_int_inp
National,Construction,2015,,,,0.06175898722427323,7.366569999999999,,119.27932000000001,,,,,
National,Construction,2016,,,,0.06836606668918593,8.38716,,122.68016,,,,,
National,Construction,2017,,,,0.0697186180067303,8.44457,,121.12360000000001,,,,,
National,Construction,2018,,,,,9.849,,,,,,,
National,Construction,2019,,,,,,,,,,,,
National,Construction,2020,,,,,,,,,,,,
National,Construction,2021,,,,,,,,,,,,
National,Construction,2022,,,,,,,,,,,,
National,Construction,2023,,,,,,,,,,,,
National,Construction,2024,,,,,,,,,,,,
National,Construction,2025,,,,,,,,,,,,
National,Construction,2026,,,,,,,,,,,,
National,Construction,2027,,,,,,,,,,,,
National,Construction,2028,,,,,,,,,,,,
National,Construction,2029,,,,,,,,,,,,
National,Construction,2030,,,,,,,,,,,,
National,Construction,2031,,,,,,,,,,,,
National,Construction,2032,,,,,,,,,,,,
National,Construction,2033,,,,,,,,,,,,
National,Construction,2034,,,,,,,,,,,,
National,Construction,2035,,,,,,,,,,,,
National,Construction,2036,,,,,,,,,,,,
National,Construction,2037,,,,,,,,,,,,
National,Construction,2038,,,,,,,,,,,,
National,Construction,2039,,,,,,,,,,,,
National,Construction,2040,,,,,,,,,,,,
National,Construction,2041,,,,,,,,,,,,
National,Construction,2042,,,,,,,,,,,,
National,Construction,2043,,,,,,,,,,,,
National,Construction,2044,,,,,,,,,,,,
National,Construction,2045,,,,,,,,,,,,
National,Construction,2046,,,,,,,,,,,,
National,Construction,2047,,,,,,,,,,,,
National,Construction,2048,,,,,,,,,,,,
National,Construction,2049,,,,,,,,,,,,
National,Construction,2050,,,,,,,,,,,,
National,Electricity generation,1990,,,,,,,,,,,,
National,Electricity generation,2005,,,,,196.831,,,,,,,
National,Electricity generation,2006,,,,,201.38226999999998,,,,,,,
National,Electricity generation,2007,,,,,204.19404,,,,,,,
National,Electricity generation,2008,0.8396685996587206,245370.90000000002,87.29896250940922,9.618311323782569,206.03024,,21.420625,,,,,
National,Electricity generation,2009,0.8473861848617026,249901.95,95.7610774945934,8.848962512034658,211.76345999999998,,23.930880000000002,,,,,
National,Electricity generation,2010,0.811155616495116,252928.2,99.9841061613533,8.11284560754168,205.16413,,25.2888,,,,,
National,Electricity generation,2011,0.7874642893328256,252158.72350000002,105.58555988248409,7.458068037042825,198.56599,,26.62432,,,,,
National,Electricity generation,2012,0.796025133808504,250224.47350000002,114.12324941908608,6.975135547405611,199.18497,,28.556429999999995,,,,,
National,Electricity generation,2013,0.750080248336335,249372.771,114.86015447933569,6.530378195436614,187.04959,,28.642995000000003,,,,,
National,Electricity generation,2014,0.7211010455717288,250713.837,114.43281449200589,6.301523289214423,180.79001,,28.689890000000002,,,,,
National,Electricity generation,2015,0.7407240645547851,255143.162,111.43982765252396,6.646852208569515,188.99068,,28.43311,,,,,
National,Electricity generation,2016,0.7534179428588079,258481.062,113.35654447287902,6.646444158670222,194.74427,,29.30052,,,,,
National,Electricity generation,2017,0.7326250624435195,259030.082,116.12319220900375,6.309033092415406,189.77193,,30.0794,,,,,
National,Electricity generation,2018,,,,,183.17,,,,,,,
National,Electricity generation,2019,,,,,,,,,,,,
National,Electricity generation,2020,,,,,,,,,,,,
National,Electricity generation,2021,,,,,,,,,,,,
National,Electricity generation,2022,,,,,,,,,,,,
National,Electricity generation,2023,,,,,,,,,,,,
National,Electricity generation,2024,,,,,,,,,,,,
National,Electricity generation,2025,,,,,,,,,,,,
National,Electricity generation,2026,,,,,,,,,,,,
National,Electricity generation,2027,,,,,,,,,,,,
National,Electricity generation,2028,,,,,,,,,,,,
National,Electricity generation,2029,,,,,,,,,,,,
National,Electricity generation,2030,,,,,,,,,,,,
National,Electricity generation,2031,,,,,,,,,,,,
National,Electricity generation,2032,,,,,,,,,,,,
National,Electricity generation,2033,,,,,,,,,,,,
National,Electricity generation,2034,,,,,,,,,,,,
National,Electricity generation,2035,,,,,,,,,,,,
National,Electricity generation,2036,,,,,,,,,,,,
National,Electricity generation,2037,,,,,,,,,,,,
National,Electricity generation,2038,,,,,,,,,,,,
National,Electricity generation,2039,,,,,,,,,,,,
National,Electricity generation,2040,,,,,,,,,,,,
National,Electricity generation,2041,,,,,,,,,,,,
National,Electricity generation,2042,,,,,,,,,,,,
National,Electricity generation,2043,,,,,,,,,,,,
National,Electricity generation,2044,,,,,,,,,,,,
National,Electricity generation,2045,,,,,,,,,,,,
National,Electricity generation,2046,,,,,,,,,,,,
National,Electricity generation,2047,,,,,,,,,,,,
National,Electricity generation,2048,,,,,,,,,,,,
National,Electricity generation,2049,,,,,,,,,,,,
National,Electricity generation,2050,,,,,,,,,,,,
National,Forestry,1990,,,,,,,,,,,,
National,Forestry,2005,,,,,,,,,,,,
National,Forestry,2006,,,,,,,,,,,,
National,Forestry,2007,,,,,,,,,,,,
National,Forestry,2008,,,,-23.74655280898876,,,,,,,,
National,Forestry,2009,,,,-20.990105485713414,,,,,,,,
National,Forestry,2010,,,,-25.641825686831776,,,,,,,,
National,Forestry,2011,,,,-32.23545840470694,,,,,,,,
National,Forestry,2012,,,,-40.68778443421695,,,,,,,,
National,Forestry,2013,,,,-37.58681145844176,,,,,,,,
National,Forestry,2014,,,,-33.22923765439309,,,,,,,,
National,Forestry,2015,,,,-29.33236517555539,,,,,,,,
National,Forestry,2016,,,,-27.92590186975595,,,,,,,,
National,Forestry,2017,,,,-27.108881606068095,,,,,,,,
National,Forestry,2018,,,,,,,,,,,,
National,Forestry,2019,,,,,,,,,,,,
National,Forestry,2020,,,,,,,,,,,,
National,Forestry,2021,,,,,,,,,,,,
National,Forestry,2022,,,,,,,,,,,,
National,Forestry,2023,,,,,,,,,,,,
National,Forestry,2024,,,,,,,,,,,,
National,Forestry,2025,,,,,,,,,,,,
National,Forestry,2026,,,,,,,,,,,,
National,Forestry,2027,,,,,,,,,,,,
National,Forestry,2028,,,,,,,,,,,,
National,Forestry,2029,,,,,,,,,,,,
National,Forestry,2030,,,,,,,,,,,,
National,Forestry,2031,,,,,,,,,,,,
National,Forestry,2032,,,,,,,,,,,,
National,Forestry,2033,,,,,,,,,,,,
National,Forestry,2034,,,,,,,,,,,,
National,Forestry,2035,,,,,,,,,,,,
National,Forestry,2036,,,,,,,,,,,,
National,Forestry,2037,,,,,,,,,,,,
National,Forestry,2038,,,,,,,,,,,,
National,Forestry,2039,,,,,,,,,,,,
National,Forestry,2040,,,,,,,,,,,,
National,Forestry,2041,,,,,,,,,,,,
National,Forestry,2042,,,,,,,,,,,,
National,Forestry,2043,,,,,,,,,,,,
National,Forestry,2044,,,,,,,,,,,,
National,Forestry,2045,,,,,,,,,,,,
National,Forestry,2046,,,,,,,,,,,,
National,Forestry,2047,,,,,,,,,,,,
National,Forestry,2048,,,,,,,,,,,,
National,Forestry,2049,,,,,,,,,,,,
National,Forestry,2050,,,,,,,,,,,,
National,"Gas, Water & Waste Services",1990,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2005,,,,,16.2805,,,,,,,
National,"Gas, Water & Waste Services",2006,,,,,16.33776000000001,,,,,,,
National,"Gas, Water & Waste Services",2007,,,,,16.235829999999986,,,,,,,
National,"Gas, Water & Waste Services",2008,,,,1.2601048083111162,17.13270000000001,,13.59625,,,,,
National,"Gas, Water & Waste Services",2009,,,,1.2319148743326909,16.989800000000017,,13.791375,,,,,
National,"Gas, Water & Waste Services",2010,,,,1.1627332059232687,17.88679000000001,,15.3834,,,,,
National,"Gas, Water & Waste Services",2011,,,,1.0071985063617934,17.478520000000017,,17.3536,,,,,
National,"Gas, Water & Waste Services",2012,,,,0.8446468098536138,15.62975,,18.50448,,,,,
National,"Gas, Water & Waste Services",2013,,,,0.7364444057258621,14.32873000000001,,19.456635000000002,,,,,
National,"Gas, Water & Waste Services",2014,,,,0.6875555286034268,14.28573999999999,,20.77758,,,,,
National,"Gas, Water & Waste Services",2015,,,,0.6734900353940219,14.132360000000014,,20.98377,,,,,
National,"Gas, Water & Waste Services",2016,,,,0.7120481852916052,14.910880000000004,,20.940830000000002,,,,,
National,"Gas, Water & Waste Services",2017,,,,0.6674287935740811,14.318429999999992,,21.45312,,,,,
National,"Gas, Water & Waste Services",2018,,,,,6.6200000000000045,,,,,,,
National,"Gas, Water & Waste Services",2019,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2020,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2021,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2022,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2023,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2024,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2025,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2026,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2027,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2028,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2029,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2030,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2031,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2032,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2033,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2034,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2035,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2036,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2037,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2038,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2039,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2040,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2041,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2042,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2043,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2044,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2045,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2046,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2047,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2048,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2049,,,,,,,,,,,,
National,"Gas, Water & Waste Services",2050,,,,,,,,,,,,
National,LULUCF,1990,,,,,,,,,,,,
National,LULUCF,2005,,,,,91.008,,,,,,,
National,LULUCF,2006,,,,,84.063,,,,,,,
National,LULUCF,2007,,,,,97.714,,,,,,,
National,LULUCF,2008,,,,,82.687,,,,,,,
National,LULUCF,2009,,,,,71.906,,,,,,,
National,LULUCF,2010,,,,,52.966,,,,,,,
National,LULUCF,2011,,,,,30.517,,,,,,,
National,LULUCF,2012,,,,,10.6,,,,,,,
National,LULUCF,2013,,,,,5.621,,,,,,,
National,LULUCF,2014,,,,,9.328,,,,,,,
National,LULUCF,2015,,,,,0.202,,,,,,,
National,LULUCF,2016,,,,,-22.714,,,,,,,
National,LULUCF,2017,,,,,-27.125,,,,,,,
National,LULUCF,2018,,,,,-20.6,,,,,,,
National,LULUCF,2019,,,,,,,,,,,,
National,LULUCF,2020,,,,,,,,,,,,
National,LULUCF,2021,,,,,,,,,,,,
National,LULUCF,2022,,,,,,,,,,,,
National,LULUCF,2023,,,,,,,,,,,,
National,LULUCF,2024,,,,,,,,,,,,
National,LULUCF,2025,,,,,,,,,,,,
National,LULUCF,2026,,,,,,,,,,,,
National,LULUCF,2027,,,,,,,,,,,,
National,LULUCF,2028,,,,,,,,,,,,
National,LULUCF,2029,,,,,,,,,,,,
National,LULUCF,2030,,,,,,,,,,,,
National,LULUCF,2031,,,,,,,,,,,,
National,LULUCF,2032,,,,,,,,,,,,
National,LULUCF,2033,,,,,,,,,,,,
National,LULUCF,2034,,,,,,,,,,,,
National,LULUCF,2035,,,,,,,,,,,,
National,LULUCF,2036,,,,,,,,,,,,
National,LULUCF,2037,,,,,,,,,,,,
National,LULUCF,2038,,,,,,,,,,,,
National,LULUCF,2039,,,,,,,,,,,,
National,LULUCF,2040,,,,,,,,,,,,
National,LULUCF,2041,,,,,,,,,,,,
National,LULUCF,2042,,,,,,,,,,,,
National,LULUCF,2043,,,,,,,,,,,,
National,LULUCF,2044,,,,,,,,,,,,
National,LULUCF,2045,,,,,,,,,,,,
National,LULUCF,2046,,,,,,,,,,,,
National,LULUCF,2047,,,,,,,,,,,,
National,LULUCF,2048,,,,,,,,,,,,
National,LULUCF,2049,,,,,,,,,,,,
National,LULUCF,2050,,,,,,,,,,,,
National,Manufacturing,1990,,,,,,,,,,,,
National,Manufacturing,2005,,,,,67.58339,,,,,,,
National,Manufacturing,2006,,,,,66.949,,,,,,,
National,Manufacturing,2007,,,,,68.9949,,,,,,,
National,Manufacturing,2008,,,,0.5309143835940531,70.12649,,132.08625,,,,,
National,Manufacturing,2009,,,,0.5289110862955516,65.69589,,124.209705,,,,,
National,Manufacturing,2010,,,,0.5611505597942792,67.47308,,120.24059999999999,,,,,
National,Manufacturing,2011,,,,0.5622489668403338,66.63225999999999,,118.51024,,,,,
National,Manufacturing,2012,,,,0.5734973275836037,65.14039,,113.58446999999998,,,,,
National,Manufacturing,2013,,,,0.5945372321450456,64.1567,,107.910315,,,,,
National,Manufacturing,2014,,,,0.5661494235793667,60.67448,,107.17043500000001,,,,,
National,Manufacturing,2015,,,,0.5362543357976473,57.66611,,107.535,,,,,
National,Manufacturing,2016,,,,0.512395843191122,54.68601,,106.7261,,,,,
National,Manufacturing,2017,,,,0.5036933401967006,53.74007,,106.69204,,,,,
National,Manufacturing,2018,,,,,59.409,,,,,,,
National,Manufacturing,2019,,,,,,,,,,,,
National,Manufacturing,2020,,,,,,,,,,,,
National,Manufacturing,2021,,,,,,,,,,,,
National,Manufacturing,2022,,,,,,,,,,,,
National,Manufacturing,2023,,,,,,,,,,,,
National,Manufacturing,2024,,,,,,,,,,,,
National,Manufacturing,2025,,,,,,,,,,,,
National,Manufacturing,2026,,,,,,,,,,,,
National,Manufacturing,2027,,,,,,,,,,,,
National,Manufacturing,2028,,,,,,,,,,,,
National,Manufacturing,2029,,,,,,,,,,,,
National,Manufacturing,2030,,,,,,,,,,,,
National,Manufacturing,2031,,,,,,,,,,,,
National,Manufacturing,2032,,,,,,,,,,,,
National,Manufacturing,2033,,,,,,,,,,,,
National,Manufacturing,2034,,,,,,,,,,,,
National,Manufacturing,2035,,,,,,,,,,,,
National,Manufacturing,2036,,,,,,,,,,,,
National,Manufacturing,2037,,,,,,,,,,,,
National,Manufacturing,2038,,,,,,,,,,,,
National,Manufacturing,2039,,,,,,,,,,,,
National,Manufacturing,2040,,,,,,,,,,,,
National,Manufacturing,2041,,,,,,,,,,,,
National,Manufacturing,2042,,,,,,,,,,,,
National,Manufacturing,2043,,,,,,,,,,,,
National,Manufacturing,2044,,,,,,,,,,,,
National,Manufacturing,2045,,,,,,,,,,,,
National,Manufacturing,2046,,,,,,,,,,,,
National,Manufacturing,2047,,,,,,,,,,,,
National,Manufacturing,2048,,,,,,,,,,,,
National,Manufacturing,2049,,,,,,,,,,,,
National,Manufacturing,2050,,,,,,,,,,,,
National,Mining,1990,,,,,,,,,,,,
National,Mining,2005,,,,,51.49507,,,,,,,
National,Mining,2006,,,,,52.41703,,,,,,,
National,Mining,2007,,,,,54.44893,,,,,,,
National,Mining,2008,,,,0.48975590357677445,54.80491000000001,,111.9025,,,,,
National,Mining,2009,,,,0.47497540235521507,57.07008999999999,,120.15378,,,,,
National,Mining,2010,,,,0.4434789222785702,57.1388,,128.8422,,,,,
National,Mining,2011,,,,0.38783542954048916,58.253440000000005,,150.20144,,,,,
National,Mining,2012,,,,0.4348386441613152,61.06156,,140.42349,,,,,
National,Mining,2013,,,,0.4804731147203086,64.36088,,133.953135,,,,,
National,Mining,2014,,,,0.48042438418448036,64.28508000000001,,133.808945,,,,,
National,Mining,2015,,,,0.576703317473999,67.857,,117.66362000000001,,,,,
National,Mining,2016,,,,0.6151422709954302,73.94842999999999,,120.21354000000001,,,,,
National,Mining,2017,,,,0.567400530213061,80.70544,,142.23716000000002,,,,,
National,Mining,2018,,,,,94.904,,,,,,,
National,Mining,2019,,,,,,,,,,,,
National,Mining,2020,,,,,,,,,,,,
National,Mining,2021,,,,,,,,,,,,
National,Mining,2022,,,,,,,,,,,,
National,Mining,2023,,,,,,,,,,,,
National,Mining,2024,,,,,,,,,,,,
National,Mining,2025,,,,,,,,,,,,
National,Mining,2026,,,,,,,,,,,,
National,Mining,2027,,,,,,,,,,,,
National,Mining,2028,,,,,,,,,,,,
National,Mining,2029,,,,,,,,,,,,
National,Mining,2030,,,,,,,,,,,,
National,Mining,2031,,,,,,,,,,,,
National,Mining,2032,,,,,,,,,,,,
National,Mining,2033,,,,,,,,,,,,
National,Mining,2034,,,,,,,,,,,,
National,Mining,2035,,,,,,,,,,,,
National,Mining,2036,,,,,,,,,,,,
National,Mining,2037,,,,,,,,,,,,
National,Mining,2038,,,,,,,,,,,,
National,Mining,2039,,,,,,,,,,,,
National,Mining,2040,,,,,,,,,,,,
National,Mining,2041,,,,,,,,,,,,
National,Mining,2042,,,,,,,,,,,,
National,Mining,2043,,,,,,,,,,,,
National,Mining,2044,,,,,,,,,,,,
National,Mining,2045,,,,,,,,,,,,
National,Mining,2046,,,,,,,,,,,,
National,Mining,2047,,,,,,,,,,,,
National,Mining,2048,,,,,,,,,,,,
National,Mining,2049,,,,,,,,,,,,
National,Mining,2050,,,,,,,,,,,,
National,Overall,1990,,,,,,,,,,,,
National,Overall,2005,,,,,,,,,,,,
National,Overall,2006,,,,,,,,,,,,
National,Overall,2007,,,,,,,,,,,,
National,Overall,2008,,,,,,,,,,21.249199,1.25,2.945196663648357
National,Overall,2009,,,,,,,,,,21.691653,1.23,2.88689893757751
National,Overall,2010,,,,,,,,,,22.03175,1.2,2.8646403485878333
National,Overall,2011,,,,,,,,,,22.340024,1.16,2.8712502726048994
National,Overall,2012,,,,,,,,,,22.733465,1.14,2.809262468347874
National,Overall,2013,,,,,,,,,,23.128129,1.11,2.765598981223254
National,Overall,2014,,,,,,,,,,23.475686,1.09,2.788442902158429
National,Overall,2015,,,,,,,,,,23.815995,1.07,2.910001030819834
National,Overall,2016,,,,,,,,,,24.190907,1.06,2.8293676628164457
National,Overall,2017,,,,,,,,,,24.600777,1.04,2.797989266761778
National,Overall,2018,,,,,,,,,,25.015825,1.02,
National,Overall,2019,,,,,,,,,,25.439453,,
National,Overall,2020,,,,,,,,,,25.868818,,
National,Overall,2021,,,,,,,,,,26.296604000000002,,
National,Overall,2022,,,,,,,,,,26.722348,,
National,Overall,2023,,,,,,,,,,27.142518,,
National,Overall,2024,,,,,,,,,,27.557512,,
National,Overall,2025,,,,,,,,,,27.965751,,
National,Overall,2026,,,,,,,,,,28.367630000000002,,
National,Overall,2027,,,,,,,,,,28.765734,,
National,Overall,2028,,,,,,,,,,29.157085,,
National,Overall,2029,,,,,,,,,,29.545877,,
National,Overall,2030,,,,,,,,,,29.931725,,
National,Overall,2031,,,,,,,,,,30.314335,,
National,Overall,2032,,,,,,,,,,30.693262,,
National,Overall,2033,,,,,,,,,,31.06841,,
National,Overall,2034,,,,,,,,,,31.439821,,
National,Overall,2035,,,,,,,,,,31.807641,,
National,Overall,2036,,,,,,,,,,32.172123,,
National,Overall,2037,,,,,,,,,,32.533632,,
National,Overall,2038,,,,,,,,,,32.892495,,
National,Overall,2039,,,,,,,,,,33.248991,,
National,Overall,2040,,,,,,,,,,33.603376,,
National,Overall,2041,,,,,,,,,,33.955939,,
National,Overall,2042,,,,,,,,,,34.306863,,
National,Overall,2043,,,,,,,,,,34.656377,,
National,Overall,2044,,,,,,,,,,35.004632,,
National,Overall,2045,,,,,,,,,,35.351791,,
National,Overall,2046,,,,,,,,,,35.698016,,
National,Overall,2047,,,,,,,,,,36.043472,,
National,Overall,2048,,,,,,,,,,36.388374,,
National,Overall,2049,,,,,,,,,,36.732899,,
National,Overall,2050,,,,,,,,,,37.07721,,
National,Residential,1990,,,,,,,,,,,,
National,Residential,2005,,,,,60.51985,,,,,,,
National,Residential,2006,,,,,61.24099,,,,,,,
National,Residential,2007,,,,,61.985459999999996,,,,,,,
National,Residential,2008,,,,,62.58307,,,,,,,
National,Residential,2009,,,,,62.621610000000004,,,,,,,
National,Residential,2010,,,,,63.11304,,,,,,,
National,Residential,2011,,,,,64.1438,,,,,,,
National,Residential,2012,,,,,63.86427,,,,,,,
National,Residential,2013,,,,,63.96313,,,,,,,
National,Residential,2014,,,,,65.46061,,,,,,,
National,Residential,2015,,,,,69.30457000000001,,,,,,,
National,Residential,2016,,,,,68.44497,,,,,,,
National,Residential,2017,,,,,68.83271,,,,,,,
National,Residential,2018,,,,,69.643,,,,,,,
National,Residential,2019,,,,,,,,,,,,
National,Residential,2020,,,,,,,,,,,,
National,Residential,2021,,,,,,,,,,,,
National,Residential,2022,,,,,,,,,,,,
National,Residential,2023,,,,,,,,,,,,
National,Residential,2024,,,,,,,,,,,,
National,Residential,2025,,,,,,,,,,,,
National,Residential,2026,,,,,,,,,,,,
National,Residential,2027,,,,,,,,,,,,
National,Residential,2028,,,,,,,,,,,,
National,Residential,2029,,,,,,,,,,,,
National,Residential,2030,,,,,,,,,,,,
National,Residential,2031,,,,,,,,,,,,
National,Residential,2032,,,,,,,,,,,,
National,Residential,2033,,,,,,,,,,,,
National,Residential,2034,,,,,,,,,,,,
National,Residential,2035,,,,,,,,,,,,
National,Residential,2036,,,,,,,,,,,,
National,Residential,2037,,,,,,,,,,,,
National,Residential,2038,,,,,,,,,,,,
National,Residential,2039,,,,,,,,,,,,
National,Residential,2040,,,,,,,,,,,,
National,Residential,2041,,,,,,,,,,,,
National,Residential,2042,,,,,,,,,,,,
National,Residential,2043,,,,,,,,,,,,
National,Residential,2044,,,,,,,,,,,,
National,Residential,2045,,,,,,,,,,,,
National,Residential,2046,,,,,,,,,,,,
National,Residential,2047,,,,,,,,,,,,
National,Residential,2048,,,,,,,,,,,,
National,Residential,2049,,,,,,,,,,,,
National,Residential,2050,,,,,,,,,,,,
National,Services,1990,,,,,,,,,,,,
National,Services,2005,,,,,19.36603,,,,,,,
National,Services,2006,,,,,17.294240000000002,,,,,,,
National,Services,2007,,,,,17.94211,,,,,,,
National,Services,2008,,,,0.037042167754502475,20.15763,,544.180625,,,,,
National,Services,2009,,,,0.03527710654163201,19.87537,,563.4070350000001,,,,,
National,Services,2010,,,,0.03519038868059716,20.589080000000003,,585.0767999999999,,,,,
National,Services,2011,,,,0.03261931309412205,19.771189999999997,,606.11914,,,,,
National,Services,2012,,,,0.03640509982476223,22.71525,,623.95791,,,,,
National,Services,2013,,,,0.03466354186497973,21.578619999999997,,622.5163050000001,,,,,
National,Services,2014,,,,0.03571496694056399,22.54381,,631.21464,,,,,
National,Services,2015,,,,0.03383983677018334,21.78224,,643.68632,,,,,
National,Services,2016,,,,0.033500304690994576,22.24862,,664.13187,,,,,
National,Services,2017,,,,0.03386178330803308,23.06147,,681.04712,,,,,
National,Services,2018,,,,,19.688,,,,,,,
National,Services,2019,,,,,,,,,,,,
National,Services,2020,,,,,,,,,,,,
National,Services,2021,,,,,,,,,,,,
National,Services,2022,,,,,,,,,,,,
National,Services,2023,,,,,,,,,,,,
National,Services,2024,,,,,,,,,,,,
National,Services,2025,,,,,,,,,,,,
National,Services,2026,,,,,,,,,,,,
National,Services,2027,,,,,,,,,,,,
National,Services,2028,,,,,,,,,,,,
National,Services,2029,,,,,,,,,,,,
National,Services,2030,,,,,,,,,,,,
National,Services,2031,,,,,,,,,,,,
National,Services,2032,,,,,,,,,,,,
National,Services,2033,,,,,,,,,,,,
National,Services,2034,,,,,,,,,,,,
National,Services,2035,,,,,,,,,,,,
National,Services,2036,,,,,,,,,,,,
National,Services,2037,,,,,,,,,,,,
National,Services,2038,,,,,,,,,,,,
National,Services,2039,,,,,,,,,,,,
National,Services,2040,,,,,,,,,,,,
National,Services,2041,,,,,,,,,,,,
National,Services,2042,,,,,,,,,,,,
National,Services,2043,,,,,,,,,,,,
National,Services,2044,,,,,,,,,,,,
National,Services,2045,,,,,,,,,,,,
National,Services,2046,,,,,,,,,,,,
National,Services,2047,,,,,,,,,,,,
National,Services,2048,,,,,,,,,,,,
National,Services,2049,,,,,,,,,,,,
National,Services,2050,,,,,,,,,,,,
QLD,Agriculture,1990,,,,,,,,,,,,
QLD,Agriculture,2005,,,,,20.9567,,,,,,,
QLD,Agriculture,2006,,,,,,,,,,,,
QLD,Agriculture,2007,,,,,,,,,,,,
QLD,Agriculture,2008,,,,,,,,,,,,
QLD,Agriculture,2009,,,,2.6798153012938126,21.51412,8.02821,,6527.0,,,,
QLD,Agriculture,2010,,,,2.4160011317783683,19.63919,8.1288,,6774.0,,,,
QLD,Agriculture,2011,,,,2.5919504782970364,21.93661,8.463359999999998,,7296.0,,,,
QLD,Agriculture,2012,,,,2.430854232629087,21.25906,8.745509999999998,,7671.5,,,,
QLD,Agriculture,2013,,,,2.748231499010963,22.014200000000002,8.010315,,7216.5,,,,
QLD,Agriculture,2014,,,,2.7515773470633604,22.24371,8.083985,,7416.5,,,,
QLD,Agriculture,2015,,,,2.1429387658496437,20.00938,9.337355,,8726.5,,,,
QLD,Agriculture,2016,,,,1.849940537107295,19.63094,10.61166,,10011.0,,,,
QLD,Agriculture,2017,,,,1.8660900830863416,19.97112,10.70212,,10290.5,,,,
QLD,Agriculture,2018,,,,2.2419267739496704,21.17316,9.444180000000001,,9259.0,,,,
QLD,Agriculture,2019,,,,,,,,,,,,
QLD,Agriculture,2020,,,,,,,,,,,,
QLD,Agriculture,2021,,,,,,,,,,,,
QLD,Agriculture,2022,,,,,,,,,,,,
